label,"TF(Term frequency) of body","TF of anchor","TF of title","TF of URL","TF of whole document","IDF(Inverse document frequency) of body","IDF of anchor","IDF of title","IDF of URL","IDF of whole document","TF*IDF of body","TF*IDF of anchor","TF*IDF of title","TF*IDF of URL","TF*IDF of whole document","DL(Document length) of body","DL of anchor","DL of title","DL of URL","DL of whole document","BM25 of body","LMIR.ABS of body","LMIR.DIR of body","LMIR.JM of body","BM25 of anchor","LMIR.ABS of anchor","LMIR.DIR of anchor","LMIR.JM of anchor","BM25 of title","LMIR.ABS of title","LMIR.DIR of title","LMIR.JM of title","BM25 of URL","LMIR.ABS of URL","LMIR.DIR of URL","LMIR.JM of URL","BM25 of whole document","LMIR.ABS of whole document","LMIR.DIR of whole document","LMIR.JM of whole document",PageRank,"Inlink number","Outlink number","Number of slash in URL","Length of URL","Number of child page"
0,0.024912,0,0,0,0.024289,0,0,0,0,0,0.59646,0,0,0,0.602674,0.031519,0.266667,0.785714,1,0.031929,0.049496,0.004053,0.191254,0.310817,0,0,0,0,0,0,0,0,0,0,0,0,0.045433,0.090388,0.162524,0.331102,1,0.571429,0,0.001547,0.008621,0.13278
0,0.364889,0,0,0,0.364762,0,0,0,0,0,0.797537,0,0,0,0.797222,0.471381,0.32,0,0.1,0.471391,0.607256,0.393348,0.691798,0.462337,0,0,0,0,0,0,0,0,0,0,0,0,0.584874,0.397463,0.689867,0.511514,0.166667,0.263736,0,1.7E-05,9.6E-05,0
0,0.02193,0,0,0,0.021834,0,0,0,0,0,0.033334,0,0,0,0.03324,0.03608,0.083333,0,0.25,0.035924,0.546771,0.718712,0.689037,0.744047,0,0,0,0,0,0,0,0,0,0,0,0,0.549232,0.73751,0.688473,0.754875,0.25,0.267857,0,0.013552,0.013158,0
1,0.017918,0.166667,0,0,0.01816,0,0,0,0,0,0.951688,0.187789,0,0,0.95351,0.012528,0.28,0,0.3125,0.012576,0.852476,0.871205,0.813946,0.860873,0.433546,0.776467,0.72676,0.534739,0,0,0,0,0,0,0,0,0.735376,0.868933,0.81273,0.853213,0.285714,0.450382,0,3E-06,0.000302,0
1,0.00654,1,0.5,1,0.007917,0,0,0,0,0,0.964491,1,0.595388,1,0.971069,0.004502,0.25,0.076923,0,0.004526,1,1,0.848921,0.986661,1,0.3964,0.773903,0.36286,0.836372,0.62311,0.722141,0.417939,1,1,1,1,1,1,0.86954,0.989053,0,0.044118,0,0.07922,0.125,0.04
0,0.006514,0,0,0,0.006514,0,0,0,0,0,0.009079,0,0,0,0.009094,0.083459,0.074627,0.033333,0.095238,0.083252,0.178612,0.305902,0.456861,0.370709,0,0,0,0,0,0,0,0,0,0,0,0,0.179256,0.30546,0.454609,0.371187,0.6,0.053254,0,0.000572,0.010949,0.017282
0,0.405405,0,0.333333,0,0.416667,0,0,0,0,0,0.329595,0,0.30067,0,0.332164,0.093481,0.142857,1,0.117647,0.093838,0.293856,0.000425,0.0842,0,0,0,0,0,0.259233,0,0,0,0,0,0,0,0.294523,0.003831,0,0,0.555556,0.108527,0,0.002402,0.017241,0.282051
1,1,1,0,1,1,0,0,0,0,0,1,0.899958,0,0.832919,1,1,0.142857,0,0.75,1,0.789395,0.80723,0.928584,0.828465,1,0,0,0,0,0,0,0,0.832919,0,0,0,0.792205,0.807779,0.928063,0.831238,0,0.47619,0,0.221843,1,0
0,0,0,0.666667,0,0.014286,0,0,0,0,0,0,0,0.585634,0,0.00352,0,0.010101,0.125,0.625,9.7E-05,0.124497,0.493042,0,0.380026,0,0,0,0,1,0.524092,0.006563,0.515255,0,0,0,0,0.19532,0.331806,0.000996,0.209222,0.2,0.514706,0,0.000765,0.001366,0
2,0.03277,0,0,0,0.031729,0,0,0,0,0,0.021878,0,0,0,0.020156,0.037623,0,0.727273,0.5,0.03755,0.69278,0.709251,0.559746,0.608486,0,0,0,0,0,0,0,0,0,0,0,0,0.688337,0.714793,0.552775,0.612955,0.5,0.219178,0,0.591412,0.333333,0.125
0,0.238281,0,0,0,0.238281,0,0,0,0,0,0.40688,0,0,0,0.406892,0.194337,0.042553,0,0.307692,0.194316,0.506577,0.567627,0.589246,0.612805,0,0,0,0,0,0,0,0,0,0,0,0,0.470491,0.568157,0.590774,0.619093,0.25,0.222222,0,5.9E-05,4.2E-05,0
0,0,0.5,1,0,0.015,0,0,0,0,0,0.00167,0.396221,1,0,0.003146,0,0.111111,1,0.1,0,0,0.42935,0,0.317041,0.325321,0,0,0,0.772914,1,0.626833,1,0,0,0,0,0,0.64249,0,0.641964,0.666667,0.078014,0,0.385661,0.25,0
0,0.036753,0.125,0.5,1,0.039816,0,0,0,0,0,0.028189,0.125,0.5,1,0.031392,0.028843,0.052632,0.125,0.555556,0.029031,1,1,0.938555,1,0.696437,0.530426,0.005366,0.183831,1,0.561342,0.013115,0.247613,0.839901,0.917478,0.998736,0.930914,1,1,0.951404,1,0.5,0.465517,0,0.014793,0.013483,0.054299
0,0.107372,0,0,0,0.107372,0,0,0,0,0,0.136323,0,0,0,0.138369,0.106915,0.16129,0.15,0.333333,0.107146,0.365983,0.506836,0.741174,0.52441,0,0,0,0,0,0,0,0,0,0,0,0,0.350005,0.494505,0.701651,0.520036,0.333333,0.182927,0,0.001615,0.028571,0
0,0.007599,0,1,0,0.008109,0,0,0,0,0,0.03916,0,1,0,0.045069,0.006324,0.048387,0.32,0.388889,0.006464,0.826955,0.889526,0.764844,0.699699,0,0,0,0,0.5046,0.849052,0.997846,0.870665,0,0,0,0,0.844317,0.866845,0.776868,0.715204,1,0.43,0,0.00521,0.005525,0.022727
1,0.044749,0,0,0.142857,0.044438,0,0,0,0,0,0.212009,0,0,0.444984,0.219064,0.070152,0.06,0.083333,0.130435,0.07016,0.397338,0.599009,0.572516,0.632919,0,0,0,0,0,0,0,0,0.653683,0.678196,0.965976,0.463277,0.422803,0.606044,0.581599,0.656763,0.3,0.106061,0,0.009711,0.000133,0.488701
0,0.024669,0,0,0.5,0.025037,0,0,0,0,0,0.444447,0,0,0.234535,0.44857,0.021875,0,0.736842,0.277778,0.022272,0.584581,0.694275,0.577229,0.690636,0,0,0,0,0,0,0,0,0.3596,0.019027,0,0,0.573293,0.660768,0.572106,0.687079,0.090909,0.333333,0,0,0,0.00625
0,0.032129,0,0,0,0.032129,0,0,0,0,0,0.021215,0,0,0,0.021203,0.03277,0.073394,0.25,0.25,0.032954,0.396588,0.509369,0.559656,0.449942,0,0,0,0,0,0,0,0,0,0,0,0,0.401671,0.507132,0.55712,0.453056,0.2,0.42,0,0.00252,0.012121,0.538462
0,0.035437,0.125,0.142857,0,0.035842,0,0,0,0,0,0.81058,0.252092,0.226932,0,0.814492,0.041985,0.106383,0.47619,0.238095,0.042346,0.939087,0.892838,0.776771,0.871351,0.188872,0.480754,0.439009,0.242774,0.273896,0.288867,0.41645,0.188654,0,0,0,0,0.908212,0.817816,0.764732,0.849311,0.5,0.155844,0,0.002258,0.008097,0.010638
0,0.034483,0.5,0.5,1,0.068182,0,0,0,0,0,0.034001,0.386384,0.383527,1,0.067221,0.001318,0.15,0.2,0.6,0.001711,0.419197,0.389274,0.213957,0.248536,0.524664,0.279028,0.19667,0.206383,0.619939,0.141311,0.161095,0.119365,1,1,1,1,0.349194,0.352947,0.240409,0.230442,0.5,0.576923,0,0.352717,0.008696,0
0,0.026954,0,0,1,0.026918,0,0,0,0,0,0.027386,0,0,1,0.027277,0.037011,0.066667,1,0.166667,0.036824,0.550207,0.463324,0.451152,0.688359,0,0,0,0,0,0,0,0,0.954513,0.914562,0.995219,0.914831,0.432842,0.450494,0.448252,0.693892,0.5,0.296296,0,0.000975,0.014286,0.459459
0,0.041063,0,0,0,0.041063,0,0,0,0,0,0.269347,0,0,0,0.274169,0.006643,0.052632,0.103448,0,0.00675,0.300476,1,0.835343,1,0,0,0,0,0,0,0,0,0,0,0,0,0.252674,1,0.823829,1,0,0.126214,0,0.002707,0.035714,0.004739
0,0.001064,0,0,0,0,0,0,0,0,0,0.044211,0,0,0,0.046265,0.003288,0.142857,0.6,0.5,0.003608,0.42384,0.235738,0.255614,0.162242,0,0,0,0,0,0,0,0,0,0,0,0,0.407946,0.198067,0.252507,0.178198,0.2,0.769231,0,0.115163,0.040541,0.228571
0,0.000471,0.153846,0.5,0,0.00235,0,0,0,0,0,0.382261,0.159454,0.692752,0,0.397028,0.000268,0.382353,0.470588,0.352941,0.000519,0.619632,0.535374,0.143957,0.581461,0.411571,0.523791,0.38304,0.607746,0.548171,0.684259,0.955896,0.63635,0,0,0,0,0.811251,0.671518,0.339597,0.660343,0.375,0.357895,0,0.007877,0.00043,0.095238
0,0.001264,0,0,0,0.000843,0,0,0,0,0,0.000424,0,0,0,1.4E-05,0.002593,0.03125,0.181818,0.333333,0.002665,0.165164,0.35542,0.071356,0.305033,0,0,0,0,0,0,0,0,0,0,0,0,0.143869,0.323128,0.069357,0.310871,0.5,0.27451,0,0.002653,0.005848,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090909,0,0.666667,0,0.087555,0.5388,0.389868,0.455324,0,0,0,0,0,0,0,0,0,0,0,0,0.050859,0.528282,0.384371,0.442436,0.333333,0.361111,0,0.159439,0,0
0,0,0.666667,0.166667,0.25,0.003226,0,0,0,0,0,0.000597,0.946297,0.227158,0.257488,0.008185,0,0.076923,0.043478,0.75,0,0.182403,0.245637,0.164656,0.105016,0.981797,0.459663,0.580651,0.300285,0.677432,0.252541,0.25489,0.153542,0.284139,0,0,0,0.239006,0.229867,0.226314,0.085378,1,0.647727,0,0.001174,0.00939,0
1,1,0,0,0,1,0,0,0,0,0,0.536009,0,0,0,0.505903,1,0.352941,0,0,1,0.442086,0.384161,0.516787,0.47584,0,0,0,0,0,0,0,0,0,0,0,0,0.45556,0.384008,0.518826,0.474884,0,0.1125,0,0.002277,0.022556,0
0,0.045905,0,0,0,0.045866,0,0,0,0,0,0.007253,0,0,0,0.007087,0.079464,0.35,0,0.5,0.079612,0.678948,0.686994,0.899748,0.827117,0,0,0,0,0,0,0,0,0,0,0,0,0.652279,0.667297,0.899014,0.826833,0.333333,0.271429,0,0.000792,0.003311,0
1,0.025773,0.1875,0.5,0,0.027614,0,0,0,0,0,0.499614,0.155225,0.587317,0,0.508791,0.011944,0.146341,0.315789,0.166667,0.012254,0.747336,0.739956,0.707665,0.67536,0.662724,0.821946,0.52968,0.754231,0.529232,0.543184,0.780983,0.485903,0,0,0,0,0.732988,0.711559,0.710952,0.678367,0.090909,0.203704,0,9E-06,0.000233,0.03125
0,0.08577,0,0,0,0.085106,0,0,0,0,0,0.062263,0,0,0,0.058643,0.229801,0.043478,0.214286,0.043478,0.229733,0.122693,0.391348,0.44463,0.378857,0,0,0,0,0,0,0,0,0,0,0,0,0.114782,0.378482,0.428329,0.366411,0.333333,0.128378,0,0.000891,0.009852,0
0,0,0,0.333333,1,0.003521,0,0,0,0,0,0,0,0.209655,1,0,0,0.018868,0.133333,0.526316,0,0,0.194002,0,0.04679,0,0,0,0,0.429172,0.214156,0.003013,0.10977,0.733195,0,0,0,0,0.090272,0,0,1,0.606742,0,0.001864,0.032258,0
0,0,0,0.2,0,0.000203,0,0,0,0,0,0.987869,0,0.230914,0,0.987028,2.3E-05,0,0.142857,0.25,4.5E-05,0.496142,0.402413,0.333717,0.198237,0,0,0,0,0.344266,0.238795,0.155259,0.162418,0,0,0,0,0.526861,0.3615,0.360525,0.20542,0.444444,0.364486,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001266,0.071429,0.157895,0.181818,0.001221,0.097712,0.264841,0.122788,0.132792,0,0,0,0,0,0,0,0,0,0,0,0,0.096718,0.268527,0.122717,0.126292,0.333333,0.145078,0,0.10798,0.272727,0.214286
0,0.016657,0,0,0,0.016647,0,0,0,0,0,0.014198,0,0,0,0.014389,0.016626,0.05,0.090909,0.5,0.016627,0.931547,0.901835,0.810157,0.906992,0,0,0,0,0,0,0,0,0,0,0,0,0.933698,0.905292,0.811249,0.910098,0.555556,0.444444,0,0.000313,0.000563,0
2,0.023281,0,1,0,0.023298,0,0,0,0,0,0.995925,0,0.917826,0,0.99507,0.019258,0.153846,1,0.083333,0.019798,0.879047,0.883538,0.820676,0.931279,0,0,0,0,0.483429,0.702457,0.379779,0.786159,0,0,0,0,0.89055,0.905105,0.813953,0.94754,0,0.044118,0,0.000158,0.013699,0.111111
0,0,0,0,0,0,0,0,0,0,0,0.345311,0,0,0,0.348939,0.000213,0.090909,0,0.25,6.1E-05,0.408356,0.53024,0.363115,0.159488,0,0,0,0,0,0,0,0,0,0,0,0,0.401706,0.476708,0.353144,0.120974,0.333333,0.62,0,1,0.416667,0.461538
0,0.088415,0,0,0,0.088415,0,0,0,0,0,0.107949,0,0,0,0.108119,0.032282,0.192308,0.25,0.162791,0.0325,0.605165,0.625457,0.693172,0.713775,0,0,0,0,0,0,0,0,0,0,0,0,0.605041,0.626582,0.684544,0.709422,0.166667,0.120253,0,0.052931,0.081967,0.149378
0,0,1,0,1,0.003439,0,0,0,0,0,0,1,0,0.215191,0.005428,0.001033,0.222222,0.157895,0.117647,0.000775,0.516504,0.389428,0.178205,0.31335,0.821059,0,0,0,0,0,0,0,0.358651,0.030706,0.000633,0.065527,0.651129,0.643422,0.357852,0.437984,0,0,0,1,1,1
0,0.127848,0,0,0,0.127296,0,0,0,0,0,0.058316,0,0,0,0.059225,0.445558,0.142857,0.375,0,0.445573,0.224919,0.34908,0.277751,0.505,0,0,0,0,0,0,0,0,0,0,0,0,0.228036,0.349586,0.27779,0.513306,0.333333,0,0,0.018664,0.019231,0.078431
0,0.027989,0,0.5,0,0.027663,0,0,0,0,0,0.565225,0,0.350185,0,0.571262,0.11018,0,0.571429,0.25,0.110229,0.203404,0.049196,0.143403,0.302498,0,0,0,0,0.265097,0,0,0,0,0,0,0,0.204063,0.059727,0.150501,0.317654,0.4,0.45,0,0,0,0.138889
0,0.017375,0,0,0,0.015444,0,0,0,0,0,0.009098,0,0,0,0.00651,0.123346,0.189189,0.25,0.235294,0.123849,0.096696,0,0.047527,0.195023,0,0,0,0,0,0,0,0,0,0,0,0,0.055422,0,0.015694,0.24885,0.5,0.245763,0,1,0.5,0.016393
0,0.257631,0,0,0,0.257329,0,0,0,0,0,0.034798,0,0,0,0.035806,0.211743,0.428571,0.057692,0.428571,0.211835,0.096168,0.234972,0.239363,0.336717,0,0,0,0,0,0,0,0,0,0,0,0,0.095654,0.234904,0.239389,0.37595,0.285714,0.21875,0,0.484015,0.062147,0.022727
0,0.322677,0.027778,0.2,0,0.325149,0,0,0,0,0,0.514603,0.028763,0.233489,0,0.52868,0.222292,0.032159,0.666667,0.363636,0.223239,0.764952,0.701561,0.741859,0.7482,0.461214,0.631763,0.393444,0.343818,0.333226,0.250365,0.35102,0.182315,0,0,0,0,0.766356,0.693197,0.743543,0.766667,0.5,0.246914,0,0.001027,0.007533,0.254545
0,0.102649,0.5,0,0,0.109272,0,0,0,0,0,0.063163,0.513072,0,0,0.069323,0.014122,0.333333,0,0.142857,0.014101,0.786451,0.655057,0.597234,0.682631,1,1,0.828007,1,0,0,0,0,0,0,0,0,0.805626,0.669867,0.60509,0.687608,0,0.102362,0,0.002123,0.033333,0
0,0.019751,1,1,0,0.023426,0,0,0,0,0,0.060837,1,0.642842,0,0.075521,0.018718,1,0.145833,0.266667,0.019179,0.61389,0.591252,0.744437,0.643834,0.675474,0.619543,0.671876,0.670909,0.555082,0.501677,0.206541,0.592833,0,0,0,0,0.704737,0.669484,0.80453,0.679447,0.333333,0.367647,0,0.759714,0.34958,0.428571
0,0.036429,0.4,0.5,0,0.037328,0,0,0,0,0,0.025158,0.5,0.630575,0,0.026514,0.072262,0.12,0.346154,0.428571,0.072438,0.551821,0.642841,0.657512,0.686315,0.395949,0.709597,0.76753,0.512217,0.466114,0.658726,0.873898,0.545637,0,0,0,0,0.56479,0.647742,0.664948,0.691662,0,0.233333,0,0.003678,0,0.814815
0,0.315236,0.25,0.25,0,0.316404,0,0,0,0,0,0.733915,0.160604,0.140909,0,0.736621,0.243334,0.444444,0.727273,0.666667,0.24371,0.698141,0.692672,0.802405,0.730819,0.141274,0,0,0,0.152543,0,0,0,0,0,0,0,0.698326,0.685614,0.809596,0.721923,1,0.5625,0,0.075866,0.0625,1
0,0.021969,0,0,0,0.021774,0,0,0,0,0,0.749651,0,0,0,0.751812,0.023921,0.04,0.285714,0.2,0.023923,0.741382,0.463221,0.57171,0.51931,0,0,0,0,0,0,0,0,0,0,0,0,0.709961,0.45733,0.56457,0.567949,0.166667,0.274725,0,0.001404,9.6E-05,0.068182
0,0,0,0.25,0.5,0,0,0,0,0,0,0.00058,0,0.293132,0.5,0.001907,0.000645,0,0.105263,0.3,0.000549,0.192973,0.209722,0.240017,0,0,0,0,0,0.580921,0.204802,0.290828,0.146943,0.734779,0.844013,0.809522,0.857953,0.26936,0.248938,0.281012,0.013026,0,0.111111,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064412,0,0.5625,1,0.067941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,1,0,0,0,0.076923
0,0.077586,0,0,0,0.077586,0,0,0,0,0,0.075997,0,0,0,0.075987,0.00434,0.071429,0.555556,0.6,0.005228,0.524718,0.092322,0,0.014865,0,0,0,0,0,0,0,0,0,0,0,0,0.515995,0.063165,0,0,0.625,0.9,0,1,0.5,0.090909
0,0,0.666667,0.666667,0,0.002813,0,0,0,0,0,0.049976,0.666667,0.903377,0,0.092187,0,0.275,0.142857,0.166667,0,0.655784,0.733627,0.15021,0,0.632219,0.895878,0.874605,0.746394,1,1,0.99824,0.893521,0,0,0,0,0.769377,0.604152,0.36697,0,0.2,0.206186,0,0.02014,0.018182,0
0,0,0.020408,0.333333,0.5,0.003363,0,0,0,0,0,0.000561,0.020658,0.340504,0.47631,0.005019,0,0.025,0.058824,0.15,0,0.19877,0.37333,0.0997,0.142335,0.463047,0.259368,0.103552,0.128116,0.706804,0.42434,0.392095,0.326386,0.521706,0.430135,0.441316,0.359368,0.354218,0.330362,0.213582,0.127055,0.142857,0.0625,0,0.002946,0.007383,0
0,1,0.333333,0,0,1,0,0,0,0,0,1,0.363985,0,0,1,0.383023,0.333333,0,0,0.382874,0.586575,0.914203,0.991076,0.982453,0.58497,0,0,0,0,0,0,0,0,0,0,0,0.588944,0.907608,0.980962,0.971998,0,0,0,0.030412,0.1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038038,0.153846,0.114286,1,0.039105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.697368,0,0.718214,0.307692,0.093023
0,0.022088,0,0,0,0.022088,0,0,0,0,0,0.014529,0,0,0,0.014549,0.18965,0,0,0.125,0.189497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.26,0,0.008279,0.012121,0
0,0.094,0,0,0,0.09399,0,0,0,0,0,0.798302,0,0,0,0.799357,0.095998,0.275862,0.3,0.444444,0.096176,0.240274,0.28609,0.450253,0.382381,0,0,0,0,0,0,0,0,0,0,0,0,0.238796,0.288964,0.451418,0.38608,0.333333,0.354839,0,0.088082,0.084656,0.100437
0,0.014975,0,0,0,0.014917,0,0,0,0,0,0.007528,0,0,0,0.007814,0.024806,0.606061,0.444444,0.1,0.025154,0.581238,0.793695,0.690627,0.813067,0,0,0,0,0,0,0,0,0,0,0,0,0.57811,0.784886,0.686497,0.805625,0.4,0.097744,0,0.28641,0.086957,0.101695
1,0.377803,0,0,0,0.377803,0,0,0,0,0,0.402824,0,0,0,0.406046,0.074209,0.033333,0,0.25,0.074228,0.882246,0.723631,0.983452,0.692152,0,0,0,0,0,0,0,0,0,0,0,0,0.886993,0.733099,0.98211,0.715807,0.428571,0.178571,0,0.001893,0.002461,0
0,0.066514,0,0,0,0.066514,0,0,0,0,0,0.07056,0,0,0,0.070543,0.06653,0.357143,0.4,0.625,0.066584,0.342671,0,0.212535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304309,0,0.166081,0,0.8,0.857143,0,0.025211,0.055556,0.625
1,0.290346,0.5,0,0,0.290346,0,0,0,0,0,0.760981,0.206288,0,0,0.756159,0.277189,0.923077,0,0.04,0.277261,0.649986,0.800247,1,0.756574,0.064883,0.077632,0.002086,0.010691,0,0,0,0,0,0,0,0,0.66083,0.793312,1,0.775411,0.111111,0.063291,0,0.080331,0.047619,0
0,0.00495,0,0,0,0.004902,0,0,0,0,0,0.001703,0,0,0,0.001692,0.008635,0.25,0,0.151515,0.008614,0.090615,0.186972,0.117874,0.081982,0,0,0,0,0,0,0,0,0,0,0,0,0.092165,0.198793,0.118239,0.082733,0.5,0.165803,0,0.023089,0.034091,0.107143
0,0.071429,0,0,0.5,0.074925,0,0,0,0,0,0.664551,0,0,0.115605,0.675808,0.064181,0.076923,0.25,0.580645,0.064866,0.565777,0.707717,0.765087,0.748275,0,0,0,0,0,0,0,0,0.173695,0.274379,0.08275,0.216802,0.557798,0.736817,0.776356,0.787278,0.5,0.616071,0,0.086165,0.8,0.137931
0,1,0,0,0,1,0,0,0,0,0,0.042389,0,0,0,0.041161,1,0,0,0.35,1,0.275541,0.583727,0.710074,0.641489,0,0,0,0,0,0,0,0,0,0,0,0,0.265053,0.594136,0.713721,0.648086,0.5,0.44186,0,0.004683,0.00365,0
0,0.007699,0,0,0,0.007692,0,0,0,0,0,0.034385,0,0,0,0.035965,0.001825,0.217391,0,1,0.001993,0.644921,0.591219,0.349862,0.684798,0,0,0,0,0,0,0,0,0,0,0,0,0.589853,0.560306,0.345866,0.653763,1,1,0,0.000334,0,0
0,0.201878,1,0,0,0.206573,0,0,0,0,0,0.208345,1,0,0,0.213142,0.061221,0.104167,0,0.117647,0.061095,0.667513,0.460792,0.468719,0.403195,0.472882,0.493147,0.998065,0.493153,0,0,0,0,0,0,0,0,0.666653,0.462542,0.470695,0.405142,0.166667,0.081633,0,0.041419,0.027778,0
0,0.013897,0,0,0,0.013605,0,0,0,0,0,0.487727,0,0,0,0.49574,0.013334,0.6,0.444444,0.052632,0.013644,0.710025,0.443027,0.579874,0.537093,0,0,0,0,0,0,0,0,0,0,0,0,0.711302,0.449848,0.560959,0.551658,0.5,0.169643,0,0.14966,0.024038,0.421053
0,0.016279,0,0,0,0.016279,0,0,0,0,0,0.025786,0,0,0,0.025814,0.007151,0.071429,0.352941,0.5,0.00743,0.314599,0.258423,0.261819,0.274587,0,0,0,0,0,0,0,0,0,0,0,0,0.297184,0.293105,0.26126,0.27274,0.571429,0.466165,0,0.0053,0.03125,0.06
0,0.012048,0,0,0,0.012048,0,0,0,0,0,0.01211,0,0,0,0.012115,0.030468,0.036697,0.3125,0.375,0.03061,0.359785,0.355484,0.415245,0.253012,0,0,0,0,0,0,0,0,0,0,0,0,0.364865,0.351978,0.412012,0.254099,0.8,0.32,0,0.008474,0.012121,0.653846
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020305,0.2,0.571429,1,0.021051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0.03201,0,0
1,0.543025,0.142857,0,0,0.54191,0,0,0,0,0,0.543025,0.142857,0,0,0.54191,1,0.191489,0,0.130435,1,0.650167,0.319505,0.632914,0.295155,0.309656,0.08358,0.000558,0.083681,0,0,0,0,0,0,0,0,0.653163,0.330873,0.633706,0.314805,0.2,0.191781,0,0.000209,0.000991,0
2,0.019096,0,0.142857,0.5,0.019868,0,0,0,0,0,0.710566,0,0.22014,0.220318,0.714901,0.01348,0.833333,0.5,0.333333,0.013632,0.760705,0.914056,0.851861,0.989484,0,0,0,0,0.156356,0.198635,0.100606,0.166551,0.240361,0.064559,0.001533,0.020939,0.743145,0.886604,0.870075,0.95909,0.166667,0.33871,0,0.000942,0.004975,0.020979
0,0.062454,0.027778,0.2,0.5,0.065476,0,0,0,0,0,0.22883,0.028763,0.233489,0.583091,0.246627,0.04139,0.019908,0.5,0.272727,0.042003,0.82299,0.81912,0.704685,0.787254,0.655005,0.756583,0.396256,0.375687,0.399137,0.263434,0.351704,0.191664,0.583091,0.287903,0.538635,0.222309,0.825435,0.804176,0.710011,0.805858,0.166667,0.111111,0,0.076382,0.704331,0.672727
0,0.006206,0,1,0,0.006209,0,0,0,0,0,0.006161,0,1,0,0.006164,0.021937,0,1,0,0.022115,0.928121,0.812904,0.732149,0.836322,0,0,0,0,0.415595,0,0,0,0,0,0,0,0.932835,0.774449,0.742112,0.880835,0,0,0,0,0,0.012195
0,0.081967,0,0,0.666667,0.098361,0,0,0,0,0,0.090701,0,0,0.666667,0.107106,0.001724,0.027778,0.5,0.777778,0.001931,0.960384,0.986493,0.85153,0.988404,0,0,0,0,0,0,0,0,0.867129,0,0,0,0.965676,0.979265,0.8682,0.981825,0.428571,1,0,0.026557,0.148148,0.307692
0,0.922104,0,0,0,0.921948,0,0,0,0,0,0.532071,0,0,0,0.532877,1,0.064516,0,0.12,1,0.431955,0.18619,0.168189,0.373598,0,0,0,0,0,0,0,0,0,0,0,0,0.424962,0.198726,0.175228,0.375689,0.333333,0.225806,0,0.000163,0.000786,0
2,0.946287,0,0,0,0.943951,0,0,0,0,0,1,0,0,0,1,0.807852,0.066667,0,0.6,0.807161,0.802745,0.891995,1,0.825623,0,0,0,0,0,0,0,0,0,0,0,0,0.802832,0.901528,1,0.834682,0.6,0.8125,0,0.015065,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000615,0.090909,0.142857,0.148148,0.000374,0.059397,0.225028,0.036803,0.00878,0,0,0,0,0,0,0,0,0,0,0,0,0.051168,0.20068,0.039184,0,0.333333,0.065359,0,0.019881,0.045455,0
0,0.010014,0,0.666667,1,0.017167,0,0,0,0,0,0.011332,0,0.664121,1,0.01801,0.001809,0.1,0.214286,0.4,0.002091,0.829632,0.891156,0.59862,0.956762,0,0,0,0,0.53276,0.524021,0.599045,0.514283,1,0.95799,0.844879,0.914612,0.902606,0.941628,0.683331,0.963853,0.166667,0.435484,0,0.141093,0.169231,0.012407
0,0.011911,0.111111,0.333333,0,0.011905,0,0,0,0,0,0.004235,0.089303,0.180835,0,0.005021,0.023909,0.318182,0.5,1,0.02441,0.10019,0.161985,0.211546,0.191252,0.202832,0,0,0,0.209653,0,0,0,0,0,0,0,0.104947,0.169426,0.19794,0.192759,1,0.9,0,0.000653,0.002427,0.169231
0,0.064796,0.2,0.333333,0.5,0.066132,0,0,0,0,0,0.074185,0.2,0.3386,0.456754,0.075454,0.035794,0.052632,0.8,0.105263,0.035946,0.885168,0.788513,0.821425,0.709553,0.619632,0.258056,0.006372,0.147738,0.317254,0.024008,0.001006,0.005477,0.757522,0.689054,0.62001,0.486397,0.905055,0.715845,0.825753,0.608071,0.4,0.114865,0,0.003302,0.000486,0.431373
0,0,0,0.5,0,0.003868,0,0,0,0,0,0,0,0.426292,0,0.000877,0,0.086957,0.142857,0.173913,4.5E-05,0.085361,0.306395,0.100266,0.090846,0,0,0,0,0.743046,0.367094,0.211646,0.357758,0,0,0,0,0.08649,0.254741,0.11863,0.023103,0.333333,0.216216,0,0.006129,0.004926,0
0,0.007307,0,0.666667,0,0.008359,0,0,0,0,0,0.466588,0,0.67635,0,0.475157,0.000745,0.066667,0.4,0.7,0.000926,0.782982,0.786194,0.380288,0.660758,0,0,0,0,0.901102,0.778346,0.719492,0.695452,0,0,0,0,0.768977,0.725795,0.407234,0.620251,0.857143,0.813559,0,0.027331,0.013699,0.074074
